#The following lines beginning with # are comments. Readable columns names and datatypes are provided as informational comment lines in addition to the database column names.
#If you want to re-upload this table import it as a MAST Result with these header lines unmodified.
#Product Type, Mission, Instrument, Project, Filters, Waveband, Target Name, Target Classification, Observation ID, RA, Dec, Proposal ID, Principal Investigator, Calibration Level, Start Time, End Time, Exposure Time, Release Date, Object ID, s_region, Distance (")
#@string, string, string, string, string, string, string, string, string, ra, dec, string, string, int, float, float, float, float, string, string, float
dataproduct_type,obs_collection,instrument,project,filters,wavelength_region,target_name,target_classification,obs_id,s_ra,s_dec,proposal_id,proposal_pi,calib_level,t_min,t_max,t_exptime,t_obs_release,objID,s_region,distance
image,HST,ACS/WFC,DADS,F435W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J8C002011,5.630228353223,-72.07462380405,9018,DE MARCHI,3,52381.20451,52381.21087,60,52394.70833,2014189882,POLYGON    5.57924517 -72.03391316   5.75208157 -72.05374563   5.69638072 -72.10868115   5.52884756 -72.08791231   5.57924517 -72.03391316,8523.81657750507
image,HST,ACS/WFC,DADS,F555W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J8C012011,5.630228353223,-72.07462380405,9018,DE MARCHI,3,52381.42444,52381.4308,60,52394.70833,2014189891,POLYGON    5.57924517 -72.03391316   5.75208157 -72.05374563   5.69638072 -72.10868115   5.52884756 -72.08791231   5.57924517 -72.03391316,8523.81657750507
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J8C022011,5.630228353223,-72.07462380405,9018,DE MARCHI,3,52381.62466,52381.63086,45,52394.70833,2014189900,POLYGON    5.57924517 -72.03391316   5.75208157 -72.05374563   5.69638072 -72.10868115   5.52884756 -72.08791231   5.57924517 -72.03391316,8523.81657750507
image,HST,ACS/WFC,DADS,F814W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J8C032011,5.630228353223,-72.07462380405,9018,DE MARCHI,3,52383.22394,52383.23029,60,52394.70833,2014189909,POLYGON    5.57924517 -72.03391316   5.75208157 -72.05374563   5.69638072 -72.10868115   5.52884756 -72.08791231   5.57924517 -72.03391316,8523.81657750507
image,HST,ACS/WFC,DADS,F435W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J8C0A2011,5.630303141032,-72.07466667627,9018,DE MARCHI,3,52400.36919,52400.37554,60,52402.84581,2014189934,POLYGON    5.57745894 -72.03457971   5.75029964 -72.05441377   5.69459147 -72.10934877   5.52705429 -72.08857839   5.57745894 -72.03457971,8524.79212304171
image,HST,ACS/WFC,DADS,F555W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J8C0B2011,5.630303141032,-72.07466667627,9018,DE MARCHI,3,52403.30615,52403.3125,60,52407.42291,2014189943,POLYGON    5.57745894 -72.03457971   5.75029964 -72.05441377   5.69459147 -72.10934877   5.52705429 -72.08857839   5.57745894 -72.03457971,8524.79212304171
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J8C0C2011,5.630303141032,-72.07466667627,9018,DE MARCHI,3,52402.23804,52402.24424,45,52406.00646,2014189952,POLYGON    5.57745894 -72.03457971   5.75029964 -72.05441377   5.69459147 -72.10934877   5.52705429 -72.08857839   5.57745894 -72.03457971,8524.79212304171
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,JC6101051,5.6100722456,-72.08946641596,13155,CHIABERGE,3,56230.19398,56230.20485,800,56230.64553,2014200933,POLYGON    5.63021118 -72.13338163   5.47983878 -72.10021163   5.58080330 -72.05177496   5.72465815 -72.08526680   5.63021118 -72.13338163,8525.61076582636
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,JC6102041,5.6100722456,-72.08946641596,13155,CHIABERGE,3,56230.34479,56230.35139,80,56230.65928,2014200937,POLYGON    5.63021118 -72.13338163   5.47983878 -72.10021163   5.58080330 -72.05177496   5.72465815 -72.08526680   5.63021118 -72.13338163,8525.61076582636
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,JC6103031,5.6100722456,-72.08946641596,13155,CHIABERGE,3,56230.52745,56230.5366,300,56230.83949,2014200941,POLYGON    5.63021118 -72.13338163   5.47983878 -72.10021163   5.58080330 -72.05177496   5.72465815 -72.08526680   5.63021118 -72.13338163,8525.61076582636
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,JBN501031,5.610035602744,-72.08945941792,12385,CHIABERGE,3,55505.2519,55505.26277,800,55505.47767,2014200455,POLYGON    5.62999157 -72.13331917   5.47966986 -72.10012776   5.58070675 -72.05170547   5.72451083 -72.08521779   5.62999157 -72.13331917,8525.82786056101
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,JBN502041,5.610035602744,-72.08945941792,12385,CHIABERGE,3,55505.46668,55505.4733,80,55505.94457,2014200461,POLYGON    5.62999157 -72.13331917   5.47966986 -72.10012776   5.58070675 -72.05170547   5.72451083 -72.08521779   5.62999157 -72.13331917,8525.82786056101
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,JBN503031,5.610035602744,-72.08945941792,12385,CHIABERGE,3,55505.65424,55505.6634,300,55506.02515,2014200465,POLYGON    5.62999157 -72.13331917   5.47966986 -72.10012776   5.58070675 -72.05170547   5.72451083 -72.08521779   5.62999157 -72.13331917,8525.82786056101
image,HST,WFC3/UVIS,DADS,F606W,OPTICAL,47TUC,GLOBULAR CLUSTER;STELLAR CLUSTER,IABY01KLQ,5.629210208475,-72.07363217303,11452,KIM QUIJANO,3,55029.72995,55029.734,350,55083.66667,2012708401,POLYGON ICRS   5.52314442 -72.06208710   5.65353508 -72.04077656   5.73039747 -72.08002334   5.60051092 -72.10068222   5.52314442 -72.06208710,8526.74137222077
image,HST,WFC3/UVIS,DADS,F814W,OPTICAL,47TUC,GLOBULAR CLUSTER;STELLAR CLUSTER,IABY01L0Q,5.629210208475,-72.07363217303,11452,KIM QUIJANO,3,55029.837,55029.84105,350,55083.66667,2012708409,POLYGON ICRS   5.52314442 -72.06208710   5.65353508 -72.04077656   5.73039747 -72.08002334   5.60051092 -72.10068222   5.52314442 -72.06208710,8526.74137222077
image,HST,ACS/WFC,DADS,F435W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J8C001021,5.641785117439,-72.06293094016,9018,DE MARCHI,3,52381.07258,52381.07894,60,52394.70833,2014189878,POLYGON    5.59080868 -72.02222331   5.76354858 -72.04204560   5.70791693 -72.09698439   5.54047656 -72.07622545   5.59080868 -72.02222331,8527.27220250506
image,HST,ACS/WFC,DADS,F555W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J8C011021,5.641785117439,-72.06293094016,9018,DE MARCHI,3,52381.34564,52381.35199,60,52394.70833,2014189887,POLYGON    5.59080868 -72.02222331   5.76354858 -72.04204560   5.70791693 -72.09698439   5.54047656 -72.07622545   5.59080868 -72.02222331,8527.27220250506
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J8C021021,5.641785117439,-72.06293094016,9018,DE MARCHI,3,52381.55191,52381.5581,45,52394.70833,2014189896,POLYGON    5.59080868 -72.02222331   5.76354858 -72.04204560   5.70791693 -72.09698439   5.54047656 -72.07622545   5.59080868 -72.02222331,8527.27220250506
image,HST,ACS/WFC,DADS,F814W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J8C031021,5.641785117439,-72.06293094016,9018,DE MARCHI,3,52382.05612,52382.06248,60,52394.70833,2014189905,POLYGON    5.59080868 -72.02222331   5.76354858 -72.04204560   5.70791693 -72.09698439   5.54047656 -72.07622545   5.59080868 -72.02222331,8527.27220250506
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J8HM02GZQ,5.655,-72.07055555556,9648,RIESS,3,52660.18463,52660.19738,1100,52660.92081,2012747125,POLYGON GSC1   5.52244017 -72.08643368   5.58995642 -72.03351886   5.76716270 -72.05159284   5.69727914 -72.10278667   5.52244017 -72.08643368,8527.83171947921
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J8HM02H2Q,5.655,-72.07055555556,9648,RIESS,3,52660.24581,52660.25856,1100,52660.92668,2012747127,POLYGON GSC1   5.52244017 -72.08643368   5.58995642 -72.03351886   5.76716270 -72.05159284   5.69727914 -72.10278667   5.52244017 -72.08643368,8527.83171947921
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,JCFM01051,5.605485945462,-72.08853237807,13592,CHIABERGE,3,56606.29067,56606.30154,800,56606.62752,2014201004,POLYGON    5.61717104 -72.13273568   5.47343709 -72.09690360   5.58346241 -72.05037669   5.72067717 -72.08641262   5.61717104 -72.13273568,8528.17479740146
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,JCFM02031,5.605248598949,-72.08848071705,13592,CHIABERGE,3,56606.4294,56606.436,80,56606.66976,2014201008,POLYGON    5.61648557 -72.13269504   5.47311652 -72.09672566   5.58361027 -72.05030421   5.72046072 -72.08647119   5.61648557 -72.13269504,8528.31926975307
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,JCFM03031,5.605089038963,-72.08844579499,13592,CHIABERGE,3,56606.55605,56606.5652,300,56606.94913,2014201012,POLYGON    5.61602397 -72.13266719   5.47290159 -72.09660549   5.58371037 -72.05025535   5.72031460 -72.08651045   5.61602397 -72.13266719,8528.4171766061
image,HST,ACS/WFC,DADS,F435W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J8C0A1021,5.641645923491,-72.06295396633,9018,DE MARCHI,3,52400.08955,52400.0959,60,52400.59001,2014189930,POLYGON    5.58881052 -72.02287006   5.76155431 -72.04269412   5.70591480 -72.09763234   5.53847082 -72.07687168   5.58881052 -72.02287006,8528.47952383529
image,HST,ACS/WFC,DADS,F555W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J8C0B1021,5.641645923491,-72.06295396633,9018,DE MARCHI,3,52403.1599,52403.16625,60,52406.71521,2014189939,POLYGON    5.58881052 -72.02287006   5.76155431 -72.04269412   5.70591480 -72.09763234   5.53847082 -72.07687168   5.58881052 -72.02287006,8528.47952383529
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J8C0C1021,5.641645923491,-72.06295396633,9018,DE MARCHI,3,52403.67994,52403.68613,45,52407.04745,2014189948,POLYGON    5.58881052 -72.02287006   5.76155431 -72.04269412   5.70591480 -72.09763234   5.53847082 -72.07687168   5.58881052 -72.02287006,8528.47952383529
image,HST,ACS/WFC,DADS,F814W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J8C0D1021,5.641645923491,-72.06295396633,9018,DE MARCHI,3,52400.22304,52400.2294,60,52400.6327,2014189957,POLYGON    5.58881052 -72.02287006   5.76155431 -72.04269412   5.70591480 -72.09763234   5.53847082 -72.07687168   5.58881052 -72.02287006,8528.47952383529
image,HST,ACS/WFC,DADS,F435W,OPTICAL,NGC104-WFC,GLOBULAR CLUSTER;STELLAR CLUSTER,JCR516CMQ,5.680189704985,-72.07285467381,13959,COE,3,56990.08411,56990.08804,339,56990.56573,2012762184,POLYGON ICRS   5.71767878 -72.05893568   5.64493990 -72.06213804   5.64685162 -72.08726323   5.72101625 -72.08407684   5.71767878 -72.05893568,8530.94918677448
image,HST,ACS/WFC,DADS,F435W,OPTICAL,NGC104-WFC,GLOBULAR CLUSTER;STELLAR CLUSTER,JCR516CJQ,5.680189705918,-72.07285467461,13959,COE,3,56990.07149,56990.07543,339,56990.56398,2012762182,POLYGON ICRS   5.71824891 -72.05830404   5.64569938 -72.06169947   5.64815971 -72.08674374   5.72174051 -72.08350353   5.71824891 -72.05830404,8530.97195018148
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104-WFC,GLOBULAR CLUSTER;STELLAR CLUSTER,JCR516BTQ,5.680189701735,-72.07285467541,13959,COE,3,56989.99377,56989.99676,257,56990.51698,2012762177,POLYGON ICRS   5.71733416 -72.05934512   5.64446529 -72.06218841   5.64616535 -72.08766739   5.72015656 -72.08426127   5.71733416 -72.05934512,8531.586609974
image,HST,ACS/WFC,DADS,F435W,OPTICAL,NGC104-WFC,GLOBULAR CLUSTER;STELLAR CLUSTER,JCR516CLQ,5.680189698728,-72.07285467568,13959,COE,3,56990.0778,56990.08174,339,56990.56486,2012762183,POLYGON ICRS   5.71819812 -72.05916292   5.64522040 -72.06192427   5.64751793 -72.08731460   5.72041667 -72.08402072   5.71819812 -72.05916292,8531.64103531442
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104-WFC,GLOBULAR CLUSTER;STELLAR CLUSTER,JCR516BSQ,5.680189698886,-72.07285467847,13959,COE,3,56989.98841,56989.9914,257,56990.51622,2012762176,POLYGON ICRS   5.71665262 -72.05881509   5.63931092 -72.06315013   5.64730485 -72.08730118   5.72023795 -72.08369739   5.71665262 -72.05881509,8532.25776020544
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104-WFC,GLOBULAR CLUSTER;STELLAR CLUSTER,JCR516BUQ,5.680189702925,-72.07285467388,13959,COE,3,56989.99913,56990.00212,257,56990.51763,2012762178,POLYGON ICRS   5.71378648 -72.05946663   5.64443104 -72.06217895   5.64729039 -72.08730451   5.72024885 -72.08343794   5.71378648 -72.05946663,8532.59401619101
image,HST,WFC3/UVIS,DADS,F606W,OPTICAL,47TUC,GLOBULAR CLUSTER;STELLAR CLUSTER,IABY01KWQ,5.641403972429,-72.05817167702,11452,KIM QUIJANO,3,55029.80711,55029.81116,350,55083.66667,2012708407,POLYGON ICRS   5.53541890 -72.04663324   5.66568705 -72.02531455   5.74251104 -72.06455657   5.61274643 -72.08522351   5.53541890 -72.04663324,8535.26738782577
image,HST,WFC3/UVIS,DADS,F814W,OPTICAL,47TUC,GLOBULAR CLUSTER;STELLAR CLUSTER,IABY01LCQ,5.641403972429,-72.05817167702,11452,KIM QUIJANO,3,55029.87905,55029.8831,350,55083.66667,2012708415,POLYGON ICRS   5.53541890 -72.04663324   5.66568705 -72.02531455   5.74251104 -72.06455657   5.61274643 -72.08522351   5.53541890 -72.04663324,8535.26738782577
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J8HM01YNQ,5.634545254825,-72.04281792523,9648,RIESS,3,52714.69756,52714.69792,30,52715.10075,2012747121,POLYGON GSC1   5.52334872 -72.01563411   5.70520512 -72.00679081   5.74427494 -72.06306145   5.56547628 -72.07029830   5.52334872 -72.01563411,8535.50196836558
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J8HM01YOQ,5.634545254825,-72.04281792523,9648,RIESS,3,52714.6995,52714.70414,400,52715.10425,2012747122,POLYGON GSC1   5.52334872 -72.01563411   5.70520512 -72.00679081   5.74427494 -72.06306145   5.56547628 -72.07029830   5.52334872 -72.01563411,8535.50196836558
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,JA9702011,5.631347628257,-72.03816075402,11510,CHIABERGE,3,54996.03242,54996.03904,80,55083.66667,2014199839,POLYGON    5.69858019 -71.99905996   5.75775421 -72.05290263   5.58415077 -72.07419311   5.53125842 -72.02111279   5.69858019 -71.99905996,8535.65793244591
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,JA9702021,5.631347628257,-72.03816075402,11510,CHIABERGE,3,54996.04473,54996.05135,80,55083.66667,2014199840,POLYGON    5.69858019 -71.99905996   5.75775421 -72.05290263   5.58415077 -72.07419311   5.53125842 -72.02111279   5.69858019 -71.99905996,8535.65793244591
image,HST,WFC3/UVIS,DADS,F606W,OPTICAL,NGC-104,GLOBULAR CLUSTER;STELLAR CLUSTER,IBNH13GUQ,5.659375,-72.065,12379,NOESKE,3,55628.19242,55628.19645,348,55628.34412,2012724211,POLYGON ICRS   5.68700872 -72.09931706   5.55796356 -72.07710106   5.62366566 -72.03597822   5.75021273 -72.05835455   5.68700872 -72.09931706,8535.86894610761
image,HST,WFC3/UVIS,DADS,F606W,OPTICAL,NGC-104,GLOBULAR CLUSTER;STELLAR CLUSTER,IBNH13HEQ,5.659375,-72.065,12379,NOESKE,3,55628.3326,55628.33663,348,55628.54845,2012724221,POLYGON ICRS   5.68700872 -72.09931706   5.55796356 -72.07710106   5.62366566 -72.03597822   5.75021273 -72.05835455   5.68700872 -72.09931706,8535.86894610761
image,HST,WFC3/UVIS,DADS,F606W,OPTICAL,NGC-104,GLOBULAR CLUSTER;STELLAR CLUSTER,IBNH13HGQ,5.659375,-72.065,12379,NOESKE,3,55628.33814,55628.33848,30,55628.54876,2012724222,POLYGON ICRS   5.68700872 -72.09931706   5.55796356 -72.07710106   5.62366566 -72.03597822   5.75021273 -72.05835455   5.68700872 -72.09931706,8535.86894610761
image,HST,WFC3/UVIS,DADS,F606W,OPTICAL,NGC-104,GLOBULAR CLUSTER;STELLAR CLUSTER,IBNH13GWQ,5.65932790572,-72.06503001333,12379,NOESKE,3,55628.19796,55628.20199,348,55628.3442,2012724212,POLYGON ICRS   5.68696167 -72.09934707   5.55791630 -72.07713107   5.62361850 -72.03600823   5.75016578 -72.05838456   5.68696167 -72.09934707,8535.8758177332
image,HST,WFC3/UVIS,DADS,F606W,OPTICAL,NGC-104,GLOBULAR CLUSTER;STELLAR CLUSTER,IBNH13GYQ,5.65926511311,-72.06507003109,12379,NOESKE,3,55628.20351,55628.20753,348,55628.38733,2012724213,POLYGON ICRS   5.68689893 -72.09938708   5.55785328 -72.07717109   5.62355562 -72.03604825   5.75010318 -72.05842458   5.68689893 -72.09938708,8535.8849730774
image,HST,WFC3/UVIS,DADS,F606W,OPTICAL,NGC-104,GLOBULAR CLUSTER;STELLAR CLUSTER,IBNH13H0Q,5.659218018475,-72.0651000444,12379,NOESKE,3,55628.20905,55628.21308,348,55628.38856,2012724214,POLYGON ICRS   5.68685170 -72.09941711   5.55780597 -72.07720105   5.62350863 -72.03607824   5.75005627 -72.05845464   5.68685170 -72.09941711,8535.89173844551
image,HST,WFC3/UVIS,DADS,F606W,OPTICAL,NGC-104,GLOBULAR CLUSTER;STELLAR CLUSTER,IBNH13H2Q,5.65915522539,-72.06514006213,12379,NOESKE,3,55628.235,55628.23903,348,55628.39098,2012724215,POLYGON ICRS   5.68678880 -72.09945714   5.55774289 -72.07724102   5.62344591 -72.03611825   5.74999371 -72.05849470   5.68678880 -72.09945714,8535.90080246173
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,JCQP01051,5.594366221896,-72.08570025586,13955,CHIABERGE,3,56981.37486,56981.38573,800,56981.55447,2014201258,POLYGON    5.58373096 -72.12992844   5.45974365 -72.08771929   5.59166781 -72.04695565   5.70924447 -72.08906065   5.58373096 -72.12992844,8536.40922994533
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,JCQP02031,5.594153817636,-72.08563683914,13955,CHIABERGE,3,56981.51339,56981.51999,80,56981.60153,2014201262,POLYGON    5.58306246 -72.12985460   5.45951204 -72.08752496   5.59185319 -72.04688995   5.70899682 -72.08910920   5.58306246 -72.12985460,8536.59951609352
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,JCQP03031,5.594011066643,-72.08559399184,13955,CHIABERGE,3,56981.63986,56981.649,300,56982.02052,2014201266,POLYGON    5.58261232 -72.12980434   5.45935714 -72.08739371   5.59197868 -72.04684565   5.70882969 -72.08914169   5.58261232 -72.12980434,8536.72830239327
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J9KKA2YYQ,5.587136485746,-72.08328795609,10771,SIRIANNI,3,53701.04894,53701.04929,30,53701.14263,2012759256,POLYGON GSC1   5.56866019 -72.12430094   5.46123746 -72.07801401   5.60734511 -72.04214978   5.70853666 -72.08810982   5.56866019 -72.12430094,8538.40373825417
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J9KKA2YZQ,5.587136485746,-72.08328795609,10771,SIRIANNI,3,53701.05088,53701.05481,339,53701.34091,2012759257,POLYGON GSC1   5.56866019 -72.12430094   5.46123746 -72.07801401   5.60734511 -72.04214978   5.70853666 -72.08810982   5.56866019 -72.12430094,8538.40373825417
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J9KKB2A1Q,5.587136485746,-72.08328795609,10771,SIRIANNI,3,53701.93187,53701.93223,30,53702.07659,2012759270,POLYGON GSC1   5.56866019 -72.12430094   5.46123746 -72.07801401   5.60734511 -72.04214978   5.70853666 -72.08810982   5.56866019 -72.12430094,8538.40373825417
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J9KKB2A2Q,5.587136485746,-72.08328795609,10771,SIRIANNI,3,53701.93382,53701.93775,339,53702.07986,2012759271,POLYGON GSC1   5.56866019 -72.12430094   5.46123746 -72.07801401   5.60734511 -72.04214978   5.70853666 -72.08810982   5.56866019 -72.12430094,8538.40373825417
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J9KKC2BKQ,5.587136485746,-72.08328795609,10771,SIRIANNI,3,53701.72424,53701.72459,30,53701.79914,2012759284,POLYGON GSC1   5.56866019 -72.12430094   5.46123746 -72.07801401   5.60734511 -72.04214978   5.70853666 -72.08810982   5.56866019 -72.12430094,8538.40373825417
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J9KKC2BLQ,5.587136485746,-72.08328795609,10771,SIRIANNI,3,53701.72618,53701.73012,339,53701.8027,2012759285,POLYGON GSC1   5.56866019 -72.12430094   5.46123746 -72.07801401   5.60734511 -72.04214978   5.70853666 -72.08810982   5.56866019 -72.12430094,8538.40373825417
image,HST,WFC3/UVIS,DADS,F606W,OPTICAL,NGC-104,GLOBULAR CLUSTER;STELLAR CLUSTER,IBNH13H4Q,5.627315661629,-72.08540644544,12379,NOESKE,3,55628.26285,55628.26687,348,55628.39207,2012724216,POLYGON ICRS   5.65492043 -72.11972802   5.52577154 -72.09749086   5.59161715 -72.05637881   5.71826493 -72.07877585   5.65492043 -72.11972802,8540.89226006031
image,HST,WFC3/UVIS,DADS,F606W,OPTICAL,NGC-104,GLOBULAR CLUSTER;STELLAR CLUSTER,IBNH13H6Q,5.627268462348,-72.0854364518,12379,NOESKE,3,55628.26839,55628.27242,348,55628.45848,2012724217,POLYGON ICRS   5.65487327 -72.11975802   5.52572417 -72.09752086   5.59156989 -72.05640882   5.71821787 -72.07880585   5.65487327 -72.11975802,8540.90028269488
image,HST,WFC3/UVIS,DADS,F606W,OPTICAL,NGC-104,GLOBULAR CLUSTER;STELLAR CLUSTER,IBNH13H8Q,5.627205532881,-72.08547645826,12379,NOESKE,3,55628.27394,55628.27796,348,55628.45875,2012724218,POLYGON ICRS   5.65481022 -72.11979805   5.52566096 -72.09756082   5.59150704 -72.05644881   5.71815518 -72.07884590   5.65481022 -72.11979805,8540.91085636291
image,HST,WFC3/UVIS,DADS,F606W,OPTICAL,NGC-104,GLOBULAR CLUSTER;STELLAR CLUSTER,IBNH13HAQ,5.627158333243,-72.08550646459,12379,NOESKE,3,55628.30126,55628.30529,348,55628.46139,2012724219,POLYGON ICRS   5.65476306 -72.11982805   5.52561359 -72.09759082   5.59145978 -72.05647881   5.71810812 -72.07887591   5.65476306 -72.11982805,8540.91886905636
image,HST,WFC3/UVIS,DADS,F606W,OPTICAL,NGC-104,GLOBULAR CLUSTER;STELLAR CLUSTER,IBNH13HCQ,5.627095400153,-72.08554647302,12379,NOESKE,3,55628.30681,55628.31083,348,55628.46168,2012724220,POLYGON ICRS   5.65469996 -72.11986808   5.52555036 -72.09763077   5.59139698 -72.05651880   5.71804544 -72.07891598   5.65469996 -72.11986808,8540.92941022751
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,JBW801031,5.587710553308,-72.08350083124,12730,CHIABERGE,3,55890.21381,55890.22468,800,55890.38778,2014200741,POLYGON    5.56209809 -72.12714580   5.45316955 -72.08118852   5.59814115 -72.04488078   5.70081911 -72.09053019   5.56209809 -72.12714580,8543.12853453268
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,JBW802041,5.587710553308,-72.08350083124,12730,CHIABERGE,3,55890.42848,55890.4351,80,55890.68312,2014200747,POLYGON    5.56209809 -72.12714580   5.45316955 -72.08118852   5.59814115 -72.04488078   5.70081911 -72.09053019   5.56209809 -72.12714580,8543.12853453268
image,HST,ACS/WFC,DADS,F606W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,JBW803031,5.587710553308,-72.08350083124,12730,CHIABERGE,3,55890.61647,55890.62564,300,55890.86339,2014200751,POLYGON    5.56209809 -72.12714580   5.45316955 -72.08118852   5.59814115 -72.04488078   5.70081911 -72.09053019   5.56209809 -72.12714580,8543.12853453268
image,HST,ACS/WFC,DADS,F435W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J8C002021,5.605445833441,-72.0786889149,9018,DE MARCHI,3,52381.21674,52381.22309,60,52394.70833,2014189883,POLYGON    5.55450590 -72.03797182   5.72735374 -72.05782619   5.67156712 -72.11275465   5.50402506 -72.09196457   5.55450590 -72.03797182,8544.1247578825
image,HST,ACS/WFC,DADS,F555W,OPTICAL,NGC104,GLOBULAR CLUSTER;STELLAR CLUSTER,J8C012021,5.605445833441,-72.0786889149,9018,DE MARCHI,3,52381.45544,52381.46179,60,52394.70833,2014189892,POLYGON    5.55450590 -72.03797182   5.72735374 -72.05782619   5.67156712 -72.11275465   5.50402506 -72.09196457   5.55450590 -72.03797182,8544.1247578825
