# instrument detector propid target ra dec filter1 filter2 pr_inv exptime date-obs file
WFC3 UVIS 12257 NGC-411 16.976667 -71.767056 nan nan Girardi_Leo 700 2011-08-28 smc_fields/WFC3/12257_NGC-411/ibhy12ndq_rac.fits 
WFC3 UVIS 12257 NGC-411 16.976667 -71.767056 nan nan Girardi_Leo 700 2011-08-28 smc_fields/WFC3/12257_NGC-411/ibhy12ndq_raw.fits 
WFC3 UVIS 12257 NGC-411 16.976667 -71.767056 nan nan Girardi_Leo 550 2011-08-28 smc_fields/WFC3/12257_NGC-411/ibhy12nhq_flc.fits 
WFC3 UVIS 12257 NGC-411 16.976667 -71.767056 nan nan Girardi_Leo 550 2011-08-28 smc_fields/WFC3/12257_NGC-411/ibhy12nhq_flt.fits 
WFC3 UVIS 12257 NGC-411 16.976667 -71.767056 nan nan Girardi_Leo 550 2011-08-28 smc_fields/WFC3/12257_NGC-411/ibhy12nhq_rac.fits 
WFC3 UVIS 12257 NGC-411 16.976667 -71.767056 nan nan Girardi_Leo 550 2011-08-28 smc_fields/WFC3/12257_NGC-411/ibhy12nhq_raw.fits 
WFC3 UVIS 12257 NGC-411 16.976667 -71.767056 nan nan Girardi_Leo 120 2011-08-28 smc_fields/WFC3/12257_NGC-411/ibhy12nmq_flc.fits 
WFC3 UVIS 12257 NGC-411 16.976667 -71.767056 nan nan Girardi_Leo 120 2011-08-28 smc_fields/WFC3/12257_NGC-411/ibhy12nmq_flt.fits 
WFC3 UVIS 12257 NGC-411 16.976667 -71.767056 nan nan Girardi_Leo 120 2011-08-28 smc_fields/WFC3/12257_NGC-411/ibhy12nmq_rac.fits 
WFC3 UVIS 12257 NGC-411 16.976667 -71.767056 nan nan Girardi_Leo 120 2011-08-28 smc_fields/WFC3/12257_NGC-411/ibhy12nmq_raw.fits 
WFC3 UVIS 12257 NGC-411 16.976667 -71.767056 nan nan Girardi_Leo 700 2011-08-28 smc_fields/WFC3/12257_NGC-411/ibhy12noq_flc.fits 
WFC3 UVIS 12257 NGC-411 16.976667 -71.767056 nan nan Girardi_Leo 700 2011-08-28 smc_fields/WFC3/12257_NGC-411/ibhy12noq_flt.fits 
WFC3 UVIS 12257 NGC-411 16.976667 -71.767056 nan nan Girardi_Leo 700 2011-08-28 smc_fields/WFC3/12257_NGC-411/ibhy12noq_rac.fits 
WFC3 UVIS 12257 NGC-411 16.976667 -71.767056 nan nan Girardi_Leo 700 2011-08-28 smc_fields/WFC3/12257_NGC-411/ibhy12noq_raw.fits 
WFC3 UVIS 12257 NGC-411 16.976667 -71.767056 nan nan Girardi_Leo 700 2011-08-28 smc_fields/WFC3/12257_NGC-411/ibhy12nsq_flc.fits 
WFC3 UVIS 12257 NGC-411 16.976667 -71.767056 nan nan Girardi_Leo 700 2011-08-28 smc_fields/WFC3/12257_NGC-411/ibhy12nsq_flt.fits 
WFC3 UVIS 12257 NGC-411 16.976667 -71.767056 nan nan Girardi_Leo 700 2011-08-28 smc_fields/WFC3/12257_NGC-411/ibhy12nsq_rac.fits 
WFC3 UVIS 12257 NGC-411 16.976667 -71.767056 nan nan Girardi_Leo 700 2011-08-28 smc_fields/WFC3/12257_NGC-411/ibhy12nsq_raw.fits 
WFC3 UVIS 12257 NGC-411 16.976667 -71.767056 nan nan Girardi_Leo 700 2011-08-28 smc_fields/WFC3/12257_NGC-411/ibhy12nwq_flc.fits 
WFC3 UVIS 12257 NGC-411 16.976667 -71.767056 nan nan Girardi_Leo 700 2011-08-28 smc_fields/WFC3/12257_NGC-411/ibhy12nwq_flt.fits 
WFC3 UVIS 12257 NGC-411 16.976667 -71.767056 nan nan Girardi_Leo 700 2011-08-28 smc_fields/WFC3/12257_NGC-411/ibhy12nwq_rac.fits 
WFC3 UVIS 12257 NGC-411 16.976667 -71.767056 nan nan Girardi_Leo 700 2011-08-28 smc_fields/WFC3/12257_NGC-411/ibhy12nwq_raw.fits 
WFC3 UVIS 12257 NGC-411 16.976667 -71.767056 nan nan Girardi_Leo 700 2011-08-28 smc_fields/WFC3/12257_NGC-411/ibhy12o0q_flc.fits 
WFC3 UVIS 12257 NGC-411 16.976667 -71.767056 nan nan Girardi_Leo 700 2011-08-28 smc_fields/WFC3/12257_NGC-411/ibhy12o0q_flt.fits 
WFC3 UVIS 12257 NGC-411 16.976667 -71.767056 nan nan Girardi_Leo 700 2011-08-28 smc_fields/WFC3/12257_NGC-411/ibhy12o0q_rac.fits 
WFC3 UVIS 12257 NGC-411 16.976667 -71.767056 nan nan Girardi_Leo 700 2011-08-28 smc_fields/WFC3/12257_NGC-411/ibhy12o0q_raw.fits 
WFC3 UVIS 12257 NGC-419 17.094167 -72.879167 nan nan Girardi_Leo 690 2011-08-25 smc_fields/WFC3/12257_NGC-419/ibhy30xqq_flc.fits 
WFC3 UVIS 12257 NGC-419 17.094167 -72.879167 nan nan Girardi_Leo 690 2011-08-25 smc_fields/WFC3/12257_NGC-419/ibhy30xqq_flt.fits 
WFC3 UVIS 12257 NGC-419 17.094167 -72.879167 nan nan Girardi_Leo 690 2011-08-25 smc_fields/WFC3/12257_NGC-419/ibhy30xqq_rac.fits 
WFC3 UVIS 12257 NGC-419 17.094167 -72.879167 nan nan Girardi_Leo 690 2011-08-25 smc_fields/WFC3/12257_NGC-419/ibhy30xqq_raw.fits 
WFC3 UVIS 12257 NGC-419 17.094167 -72.879167 nan nan Girardi_Leo 700 2011-08-25 smc_fields/WFC3/12257_NGC-419/ibhy30xuq_flc.fits 
WFC3 UVIS 12257 NGC-419 17.094167 -72.879167 nan nan Girardi_Leo 700 2011-08-25 smc_fields/WFC3/12257_NGC-419/ibhy30xuq_flt.fits 
WFC3 UVIS 12257 NGC-419 17.094167 -72.879167 nan nan Girardi_Leo 700 2011-08-25 smc_fields/WFC3/12257_NGC-419/ibhy30xuq_rac.fits 
WFC3 UVIS 12257 NGC-419 17.094167 -72.879167 nan nan Girardi_Leo 700 2011-08-25 smc_fields/WFC3/12257_NGC-419/ibhy30xuq_raw.fits 
WFC3 UVIS 12257 NGC-419 17.094167 -72.879167 nan nan Girardi_Leo 740 2011-08-25 smc_fields/WFC3/12257_NGC-419/ibhy30xyq_flc.fits 
WFC3 UVIS 12257 NGC-419 17.094167 -72.879167 nan nan Girardi_Leo 740 2011-08-25 smc_fields/WFC3/12257_NGC-419/ibhy30xyq_flt.fits 
WFC3 UVIS 12257 NGC-419 17.094167 -72.879167 nan nan Girardi_Leo 740 2011-08-25 smc_fields/WFC3/12257_NGC-419/ibhy30xyq_rac.fits 
WFC3 UVIS 12257 NGC-419 17.094167 -72.879167 nan nan Girardi_Leo 740 2011-08-25 smc_fields/WFC3/12257_NGC-419/ibhy30xyq_raw.fits 
WFC3 UVIS 12257 NGC-419 17.094167 -72.879167 nan nan Girardi_Leo 700 2011-08-25 smc_fields/WFC3/12257_NGC-419/ibhy30y2q_flc.fits 
WFC3 UVIS 12257 NGC-419 17.094167 -72.879167 nan nan Girardi_Leo 700 2011-08-25 smc_fields/WFC3/12257_NGC-419/ibhy30y2q_flt.fits 
WFC3 UVIS 12257 NGC-419 17.094167 -72.879167 nan nan Girardi_Leo 700 2011-08-25 smc_fields/WFC3/12257_NGC-419/ibhy30y2q_rac.fits 
WFC3 UVIS 12257 NGC-419 17.094167 -72.879167 nan nan Girardi_Leo 700 2011-08-25 smc_fields/WFC3/12257_NGC-419/ibhy30y2q_raw.fits 
WFC3 UVIS 12257 NGC-419 17.094167 -72.879167 nan nan Girardi_Leo 400 2011-08-25 smc_fields/WFC3/12257_NGC-419/ibhy30y6q_flc.fits 
WFC3 UVIS 12257 NGC-419 17.094167 -72.879167 nan nan Girardi_Leo 400 2011-08-25 smc_fields/WFC3/12257_NGC-419/ibhy30y6q_flt.fits 
WFC3 UVIS 12257 NGC-419 17.094167 -72.879167 nan nan Girardi_Leo 400 2011-08-25 smc_fields/WFC3/12257_NGC-419/ibhy30y6q_rac.fits 
WFC3 UVIS 12257 NGC-419 17.094167 -72.879167 nan nan Girardi_Leo 400 2011-08-25 smc_fields/WFC3/12257_NGC-419/ibhy30y6q_raw.fits 
WFC3 UVIS 12581 ANY 17.985633 -72.663753 nan nan Roman-Duval_Julia 2 2012-07-25 smc_fields/WFC3/12581_ANY/ibp507pnq_flc.fits 
WFC3 UVIS 12581 ANY 17.985633 -72.663753 nan nan Roman-Duval_Julia 2 2012-07-25 smc_fields/WFC3/12581_ANY/ibp507pnq_flt.fits 
WFC3 UVIS 12581 ANY 17.985633 -72.663753 nan nan Roman-Duval_Julia 2 2012-07-25 smc_fields/WFC3/12581_ANY/ibp507pnq_rac.fits 
WFC3 UVIS 12581 ANY 17.985633 -72.663753 nan nan Roman-Duval_Julia 2 2012-07-25 smc_fields/WFC3/12581_ANY/ibp507pnq_raw.fits 
WFC3 UVIS 12581 ANY 17.985633 -72.663753 nan nan Roman-Duval_Julia 1 2012-07-25 smc_fields/WFC3/12581_ANY/ibp507psq_flc.fits 
WFC3 UVIS 12581 ANY 17.985633 -72.663753 nan nan Roman-Duval_Julia 1 2012-07-25 smc_fields/WFC3/12581_ANY/ibp507psq_flt.fits 
WFC3 UVIS 12581 ANY 17.985633 -72.663753 nan nan Roman-Duval_Julia 1 2012-07-25 smc_fields/WFC3/12581_ANY/ibp507psq_rac.fits 
WFC3 UVIS 12581 ANY 17.985633 -72.663753 nan nan Roman-Duval_Julia 1 2012-07-25 smc_fields/WFC3/12581_ANY/ibp507psq_raw.fits 
WFC3 UVIS 12581 ANY 17.985633 -72.663753 nan nan Roman-Duval_Julia 980 2012-07-25 smc_fields/WFC3/12581_ANY/ibp507qlq_flc.fits 
WFC3 UVIS 12581 ANY 17.985633 -72.663753 nan nan Roman-Duval_Julia 980 2012-07-25 smc_fields/WFC3/12581_ANY/ibp507qlq_flt.fits 
WFC3 UVIS 12581 ANY 17.985633 -72.663753 nan nan Roman-Duval_Julia 980 2012-07-25 smc_fields/WFC3/12581_ANY/ibp507qlq_rac.fits 
WFC3 UVIS 12581 ANY 17.985633 -72.663753 nan nan Roman-Duval_Julia 980 2012-07-25 smc_fields/WFC3/12581_ANY/ibp507qlq_raw.fits 
WFC3 UVIS 12581 ANY 17.985633 -72.663753 nan nan Roman-Duval_Julia 500 2012-07-25 smc_fields/WFC3/12581_ANY/ibp507qqq_flc.fits 
WFC3 UVIS 12581 ANY 17.985633 -72.663753 nan nan Roman-Duval_Julia 500 2012-07-25 smc_fields/WFC3/12581_ANY/ibp507qqq_flt.fits 
WFC3 UVIS 12581 ANY 17.985633 -72.663753 nan nan Roman-Duval_Julia 500 2012-07-25 smc_fields/WFC3/12581_ANY/ibp507qqq_rac.fits 
WFC3 UVIS 12581 ANY 17.985633 -72.663753 nan nan Roman-Duval_Julia 500 2012-07-25 smc_fields/WFC3/12581_ANY/ibp507qqq_raw.fits 
WFC3 UVIS 12581 ANY 17.985633 -72.663753 nan nan Roman-Duval_Julia 930 2012-07-25 smc_fields/WFC3/12581_ANY/ibp507qwq_flc.fits 
WFC3 UVIS 12581 ANY 17.985633 -72.663753 nan nan Roman-Duval_Julia 930 2012-07-25 smc_fields/WFC3/12581_ANY/ibp507qwq_flt.fits 
WFC3 UVIS 12581 ANY 17.985633 -72.663753 nan nan Roman-Duval_Julia 930 2012-07-25 smc_fields/WFC3/12581_ANY/ibp507qwq_rac.fits 
WFC3 UVIS 12581 ANY 17.985633 -72.663753 nan nan Roman-Duval_Julia 930 2012-07-25 smc_fields/WFC3/12581_ANY/ibp507qwq_raw.fits 
WFC3 UVIS 12581 ANY 17.985633 -72.663753 nan nan Roman-Duval_Julia 1030 2012-07-25 smc_fields/WFC3/12581_ANY/ibp507r1q_flc.fits 
WFC3 UVIS 12581 ANY 17.985633 -72.663753 nan nan Roman-Duval_Julia 1030 2012-07-25 smc_fields/WFC3/12581_ANY/ibp507r1q_flt.fits 
WFC3 UVIS 12581 ANY 17.985633 -72.663753 nan nan Roman-Duval_Julia 1030 2012-07-25 smc_fields/WFC3/12581_ANY/ibp507r1q_rac.fits 
WFC3 UVIS 12581 ANY 17.985633 -72.663753 nan nan Roman-Duval_Julia 1030 2012-07-25 smc_fields/WFC3/12581_ANY/ibp507r1q_raw.fits 
WFC3 UVIS 12581 ANY 17.985633 -72.663753 nan nan Roman-Duval_Julia 1180 2012-07-25 smc_fields/WFC3/12581_ANY/ibp507r7q_flc.fits 
WFC3 UVIS 12581 ANY 17.985633 -72.663753 nan nan Roman-Duval_Julia 1180 2012-07-25 smc_fields/WFC3/12581_ANY/ibp507r7q_flt.fits 
WFC3 UVIS 12581 ANY 17.985633 -72.663753 nan nan Roman-Duval_Julia 1180 2012-07-25 smc_fields/WFC3/12581_ANY/ibp507r7q_rac.fits 
WFC3 UVIS 12581 ANY 17.985633 -72.663753 nan nan Roman-Duval_Julia 1180 2012-07-25 smc_fields/WFC3/12581_ANY/ibp507r7q_raw.fits 
WFC3 UVIS 12581 ANY 17.985633 -72.663753 nan nan Roman-Duval_Julia 600 2012-07-25 smc_fields/WFC3/12581_ANY/ibp507rdq_flc.fits 
WFC3 UVIS 12581 ANY 17.985633 -72.663753 nan nan Roman-Duval_Julia 600 2012-07-25 smc_fields/WFC3/12581_ANY/ibp507rdq_flt.fits 
WFC3 UVIS 12581 ANY 17.985633 -72.663753 nan nan Roman-Duval_Julia 600 2012-07-25 smc_fields/WFC3/12581_ANY/ibp507rdq_rac.fits 
WFC3 UVIS 12581 ANY 17.985633 -72.663753 nan nan Roman-Duval_Julia 600 2012-07-25 smc_fields/WFC3/12581_ANY/ibp507rdq_raw.fits 
WFC3 UVIS 12581 ANY 17.985633 -72.663753 nan nan Roman-Duval_Julia 730 2012-07-25 smc_fields/WFC3/12581_ANY/ibp507rjq_flc.fits 
WFC3 UVIS 12581 ANY 17.985633 -72.663753 nan nan Roman-Duval_Julia 730 2012-07-25 smc_fields/WFC3/12581_ANY/ibp507rjq_flt.fits 
WFC3 UVIS 12581 ANY 17.985633 -72.663753 nan nan Roman-Duval_Julia 730 2012-07-25 smc_fields/WFC3/12581_ANY/ibp507rjq_rac.fits 
WFC3 UVIS 12581 ANY 17.985633 -72.663753 nan nan Roman-Duval_Julia 730 2012-07-25 smc_fields/WFC3/12581_ANY/ibp507rjq_raw.fits 
WFC3 UVIS 12581 ANY 18.729210 -73.320268 nan nan Roman-Duval_Julia 2 2012-09-15 smc_fields/WFC3/12581_ANY/ibp509k1q_flc.fits 
WFC3 UVIS 12581 ANY 18.729210 -73.320268 nan nan Roman-Duval_Julia 2 2012-09-15 smc_fields/WFC3/12581_ANY/ibp509k1q_flt.fits 
WFC3 UVIS 12581 ANY 18.729210 -73.320268 nan nan Roman-Duval_Julia 2 2012-09-15 smc_fields/WFC3/12581_ANY/ibp509k1q_rac.fits 
WFC3 UVIS 12581 ANY 18.729210 -73.320268 nan nan Roman-Duval_Julia 2 2012-09-15 smc_fields/WFC3/12581_ANY/ibp509k1q_raw.fits 
WFC3 UVIS 12581 ANY 18.729210 -73.320268 nan nan Roman-Duval_Julia 1 2012-09-15 smc_fields/WFC3/12581_ANY/ibp509k5q_flc.fits 
WFC3 UVIS 12581 ANY 18.729210 -73.320268 nan nan Roman-Duval_Julia 1 2012-09-15 smc_fields/WFC3/12581_ANY/ibp509k5q_flt.fits 
WFC3 UVIS 12581 ANY 18.729210 -73.320268 nan nan Roman-Duval_Julia 1 2012-09-15 smc_fields/WFC3/12581_ANY/ibp509k5q_rac.fits 
WFC3 UVIS 12581 ANY 18.729210 -73.320268 nan nan Roman-Duval_Julia 1 2012-09-15 smc_fields/WFC3/12581_ANY/ibp509k5q_raw.fits 
WFC3 UVIS 12581 ANY 18.729210 -73.320268 nan nan Roman-Duval_Julia 980 2012-09-15 smc_fields/WFC3/12581_ANY/ibp509kbq_flc.fits 
WFC3 UVIS 12581 ANY 18.729210 -73.320268 nan nan Roman-Duval_Julia 980 2012-09-15 smc_fields/WFC3/12581_ANY/ibp509kbq_flt.fits 
WFC3 UVIS 12581 ANY 18.729210 -73.320268 nan nan Roman-Duval_Julia 980 2012-09-15 smc_fields/WFC3/12581_ANY/ibp509kbq_rac.fits 
WFC3 UVIS 12581 ANY 18.729210 -73.320268 nan nan Roman-Duval_Julia 980 2012-09-15 smc_fields/WFC3/12581_ANY/ibp509kbq_raw.fits 
WFC3 UVIS 12581 ANY 18.729210 -73.320268 nan nan Roman-Duval_Julia 500 2012-09-15 smc_fields/WFC3/12581_ANY/ibp509kfq_flc.fits 
WFC3 UVIS 12581 ANY 18.729210 -73.320268 nan nan Roman-Duval_Julia 500 2012-09-15 smc_fields/WFC3/12581_ANY/ibp509kfq_flt.fits 
WFC3 UVIS 12581 ANY 18.729210 -73.320268 nan nan Roman-Duval_Julia 500 2012-09-15 smc_fields/WFC3/12581_ANY/ibp509kfq_rac.fits 
WFC3 UVIS 12581 ANY 18.729210 -73.320268 nan nan Roman-Duval_Julia 500 2012-09-15 smc_fields/WFC3/12581_ANY/ibp509kfq_raw.fits 
WFC3 UVIS 12581 ANY 18.729210 -73.320268 nan nan Roman-Duval_Julia 930 2012-09-15 smc_fields/WFC3/12581_ANY/ibp509klq_flc.fits 
WFC3 UVIS 12581 ANY 18.729210 -73.320268 nan nan Roman-Duval_Julia 930 2012-09-15 smc_fields/WFC3/12581_ANY/ibp509klq_flt.fits 
WFC3 UVIS 12581 ANY 18.729210 -73.320268 nan nan Roman-Duval_Julia 930 2012-09-15 smc_fields/WFC3/12581_ANY/ibp509klq_rac.fits 
WFC3 UVIS 12581 ANY 18.729210 -73.320268 nan nan Roman-Duval_Julia 930 2012-09-15 smc_fields/WFC3/12581_ANY/ibp509klq_raw.fits 
WFC3 UVIS 12581 ANY 18.729210 -73.320268 nan nan Roman-Duval_Julia 1030 2012-09-15 smc_fields/WFC3/12581_ANY/ibp509kqq_flc.fits 
WFC3 UVIS 12581 ANY 18.729210 -73.320268 nan nan Roman-Duval_Julia 1030 2012-09-15 smc_fields/WFC3/12581_ANY/ibp509kqq_flt.fits 
WFC3 UVIS 12581 ANY 18.729210 -73.320268 nan nan Roman-Duval_Julia 1030 2012-09-15 smc_fields/WFC3/12581_ANY/ibp509kqq_rac.fits 
WFC3 UVIS 12581 ANY 18.729210 -73.320268 nan nan Roman-Duval_Julia 1030 2012-09-15 smc_fields/WFC3/12581_ANY/ibp509kqq_raw.fits 
WFC3 UVIS 12581 ANY 18.729210 -73.320268 nan nan Roman-Duval_Julia 1180 2012-09-15 smc_fields/WFC3/12581_ANY/ibp509kwq_flc.fits 
WFC3 UVIS 12581 ANY 18.729210 -73.320268 nan nan Roman-Duval_Julia 1180 2012-09-15 smc_fields/WFC3/12581_ANY/ibp509kwq_flt.fits 
WFC3 UVIS 12581 ANY 18.729210 -73.320268 nan nan Roman-Duval_Julia 1180 2012-09-15 smc_fields/WFC3/12581_ANY/ibp509kwq_rac.fits 
WFC3 UVIS 12581 ANY 18.729210 -73.320268 nan nan Roman-Duval_Julia 1180 2012-09-15 smc_fields/WFC3/12581_ANY/ibp509kwq_raw.fits 
WFC3 UVIS 12581 ANY 18.729210 -73.320268 nan nan Roman-Duval_Julia 600 2012-09-15 smc_fields/WFC3/12581_ANY/ibp509l2q_flc.fits 
WFC3 UVIS 12581 ANY 18.729210 -73.320268 nan nan Roman-Duval_Julia 600 2012-09-15 smc_fields/WFC3/12581_ANY/ibp509l2q_flt.fits 
WFC3 UVIS 12581 ANY 18.729210 -73.320268 nan nan Roman-Duval_Julia 600 2012-09-15 smc_fields/WFC3/12581_ANY/ibp509l2q_rac.fits 
WFC3 UVIS 12581 ANY 18.729210 -73.320268 nan nan Roman-Duval_Julia 600 2012-09-15 smc_fields/WFC3/12581_ANY/ibp509l2q_raw.fits 
WFC3 UVIS 12581 ANY 18.729210 -73.320268 nan nan Roman-Duval_Julia 730 2012-09-15 smc_fields/WFC3/12581_ANY/ibp509l8q_flc.fits 
WFC3 UVIS 12581 ANY 18.729210 -73.320268 nan nan Roman-Duval_Julia 730 2012-09-15 smc_fields/WFC3/12581_ANY/ibp509l8q_flt.fits 
WFC3 UVIS 12581 ANY 18.729210 -73.320268 nan nan Roman-Duval_Julia 730 2012-09-15 smc_fields/WFC3/12581_ANY/ibp509l8q_rac.fits 
WFC3 UVIS 12581 ANY 18.729210 -73.320268 nan nan Roman-Duval_Julia 730 2012-09-15 smc_fields/WFC3/12581_ANY/ibp509l8q_raw.fits 
WFC3 UVIS 12908 NGC-152 8.228842 -73.117250 nan nan Goudfrooij_Paul 200 2013-05-21 smc_fields/WFC3/12908_NGC-152/ibyl03myq_flc.fits 
WFC3 UVIS 12908 NGC-152 8.228842 -73.117250 nan nan Goudfrooij_Paul 200 2013-05-21 smc_fields/WFC3/12908_NGC-152/ibyl03myq_flt.fits 
WFC3 UVIS 12908 NGC-152 8.228842 -73.117250 nan nan Goudfrooij_Paul 200 2013-05-21 smc_fields/WFC3/12908_NGC-152/ibyl03myq_rac.fits 
WFC3 UVIS 12908 NGC-152 8.228842 -73.117250 nan nan Goudfrooij_Paul 200 2013-05-21 smc_fields/WFC3/12908_NGC-152/ibyl03myq_raw.fits 
WFC3 UVIS 12908 NGC-152 8.228842 -73.117250 nan nan Goudfrooij_Paul 750 2013-05-22 smc_fields/WFC3/12908_NGC-152/ibyl03n3q_flc.fits 
WFC3 UVIS 12908 NGC-152 8.228842 -73.117250 nan nan Goudfrooij_Paul 750 2013-05-22 smc_fields/WFC3/12908_NGC-152/ibyl03n3q_flt.fits 
WFC3 UVIS 12908 NGC-152 8.228842 -73.117250 nan nan Goudfrooij_Paul 750 2013-05-22 smc_fields/WFC3/12908_NGC-152/ibyl03n3q_rac.fits 
WFC3 UVIS 12908 NGC-152 8.228842 -73.117250 nan nan Goudfrooij_Paul 750 2013-05-22 smc_fields/WFC3/12908_NGC-152/ibyl03n3q_raw.fits 
WFC3 UVIS 12908 NGC-152 8.228842 -73.117250 nan nan Goudfrooij_Paul 750 2013-05-22 smc_fields/WFC3/12908_NGC-152/ibyl03n7q_flc.fits 
WFC3 UVIS 12908 NGC-152 8.228842 -73.117250 nan nan Goudfrooij_Paul 750 2013-05-22 smc_fields/WFC3/12908_NGC-152/ibyl03n7q_flt.fits 
WFC3 UVIS 12908 NGC-152 8.228842 -73.117250 nan nan Goudfrooij_Paul 750 2013-05-22 smc_fields/WFC3/12908_NGC-152/ibyl03n7q_rac.fits 
WFC3 UVIS 12908 NGC-152 8.228842 -73.117250 nan nan Goudfrooij_Paul 750 2013-05-22 smc_fields/WFC3/12908_NGC-152/ibyl03n7q_raw.fits 
WFC3 UVIS 12908 NGC-152 8.228842 -73.117250 nan nan Goudfrooij_Paul 500 2013-05-22 smc_fields/WFC3/12908_NGC-152/ibyl03ncq_flc.fits 
WFC3 UVIS 12908 NGC-152 8.228842 -73.117250 nan nan Goudfrooij_Paul 500 2013-05-22 smc_fields/WFC3/12908_NGC-152/ibyl03ncq_flt.fits 
WFC3 UVIS 12908 NGC-152 8.228842 -73.117250 nan nan Goudfrooij_Paul 500 2013-05-22 smc_fields/WFC3/12908_NGC-152/ibyl03ncq_rac.fits 
WFC3 UVIS 12908 NGC-152 8.228842 -73.117250 nan nan Goudfrooij_Paul 500 2013-05-22 smc_fields/WFC3/12908_NGC-152/ibyl03ncq_raw.fits 
WFC3 UVIS 12940 SMC-ASS-45 14.778620 -72.178631 nan nan Massey_Philip 1 2012-10-02 smc_fields/WFC3/12940_SMC-ASS-45/iby721m8q_flc.fits 
WFC3 UVIS 12940 SMC-ASS-45 14.778620 -72.178631 nan nan Massey_Philip 1 2012-10-02 smc_fields/WFC3/12940_SMC-ASS-45/iby721m8q_flt.fits 
WFC3 UVIS 12940 SMC-ASS-45 14.778620 -72.178631 nan nan Massey_Philip 1 2012-10-02 smc_fields/WFC3/12940_SMC-ASS-45/iby721m8q_rac.fits 
WFC3 UVIS 12940 SMC-ASS-45 14.778620 -72.178631 nan nan Massey_Philip 1 2012-10-02 smc_fields/WFC3/12940_SMC-ASS-45/iby721m8q_raw.fits 
WFC3 UVIS 12940 SMC-ASS-45 14.778620 -72.178631 nan nan Massey_Philip 1 2012-10-02 smc_fields/WFC3/12940_SMC-ASS-45/iby721m9q_flc.fits 
WFC3 UVIS 12940 SMC-ASS-45 14.778620 -72.178631 nan nan Massey_Philip 1 2012-10-02 smc_fields/WFC3/12940_SMC-ASS-45/iby721m9q_flt.fits 
WFC3 UVIS 12940 SMC-ASS-45 14.778620 -72.178631 nan nan Massey_Philip 1 2012-10-02 smc_fields/WFC3/12940_SMC-ASS-45/iby721m9q_rac.fits 
WFC3 UVIS 12940 SMC-ASS-45 14.778620 -72.178631 nan nan Massey_Philip 1 2012-10-02 smc_fields/WFC3/12940_SMC-ASS-45/iby721m9q_raw.fits 
WFC3 UVIS 13009 HIGH-SFH-1 12.906668 -73.115719 nan nan De_Marchi_Guido 700 2013-04-27 smc_fields/WFC3/13009_HIGH-SFH-1/ibyy61dns_flc.fits 
WFC3 UVIS 13009 HIGH-SFH-1 12.906668 -73.115719 nan nan De_Marchi_Guido 700 2013-04-27 smc_fields/WFC3/13009_HIGH-SFH-1/ibyy61dns_flt.fits 
WFC3 UVIS 13009 HIGH-SFH-1 12.906668 -73.115719 nan nan De_Marchi_Guido 700 2013-04-27 smc_fields/WFC3/13009_HIGH-SFH-1/ibyy61dns_rac.fits 
WFC3 UVIS 13009 HIGH-SFH-1 12.906668 -73.115719 nan nan De_Marchi_Guido 700 2013-04-27 smc_fields/WFC3/13009_HIGH-SFH-1/ibyy61dns_raw.fits 
WFC3 UVIS 13009 HIGH-SFH-1 12.906668 -73.115719 nan nan De_Marchi_Guido 712 2013-04-27 smc_fields/WFC3/13009_HIGH-SFH-1/ibyy61drq_flc.fits 
WFC3 UVIS 13009 HIGH-SFH-1 12.906668 -73.115719 nan nan De_Marchi_Guido 712 2013-04-27 smc_fields/WFC3/13009_HIGH-SFH-1/ibyy61drq_flt.fits 
WFC3 UVIS 13009 HIGH-SFH-1 12.906668 -73.115719 nan nan De_Marchi_Guido 712 2013-04-27 smc_fields/WFC3/13009_HIGH-SFH-1/ibyy61drq_rac.fits 
WFC3 UVIS 13009 HIGH-SFH-1 12.906668 -73.115719 nan nan De_Marchi_Guido 712 2013-04-27 smc_fields/WFC3/13009_HIGH-SFH-1/ibyy61drq_raw.fits 
WFC3 UVIS 13009 HIGH-SFH-1 12.906668 -73.115719 nan nan De_Marchi_Guido 982 2013-04-27 smc_fields/WFC3/13009_HIGH-SFH-1/ibyy61dvq_flc.fits 
WFC3 UVIS 13009 HIGH-SFH-1 12.906668 -73.115719 nan nan De_Marchi_Guido 982 2013-04-27 smc_fields/WFC3/13009_HIGH-SFH-1/ibyy61dvq_flt.fits 
WFC3 UVIS 13009 HIGH-SFH-1 12.906668 -73.115719 nan nan De_Marchi_Guido 982 2013-04-27 smc_fields/WFC3/13009_HIGH-SFH-1/ibyy61dvq_rac.fits 
WFC3 UVIS 13009 HIGH-SFH-1 12.906668 -73.115719 nan nan De_Marchi_Guido 982 2013-04-27 smc_fields/WFC3/13009_HIGH-SFH-1/ibyy61dvq_raw.fits 
WFC3 UVIS 13009 LOW-NGC299 13.394528 -72.204028 nan nan De_Marchi_Guido 700 2013-04-28 smc_fields/WFC3/13009_LOW-NGC299/ibyy81ixq_flc.fits 
WFC3 UVIS 13009 LOW-NGC299 13.394528 -72.204028 nan nan De_Marchi_Guido 700 2013-04-28 smc_fields/WFC3/13009_LOW-NGC299/ibyy81ixq_flt.fits 
WFC3 UVIS 13009 LOW-NGC299 13.394528 -72.204028 nan nan De_Marchi_Guido 700 2013-04-28 smc_fields/WFC3/13009_LOW-NGC299/ibyy81ixq_rac.fits 
