dataproduct_type,obs_collection,instrument_name,project,filters,wavelength_region,target_name,target_classification,obs_id,s_ra,s_dec,proposal_id,proposal_pi,calib_level,t_min,t_max,t_exptime,em_min,em_max,obs_title,t_obs_release,s_region,jpegURL,obsid,objID,distance,group,litidx
image,HST,WFPC2/PC,HLA,F814W,OPTICAL,NGC1711,,hst_05904_05_wfpc2_f814w_pc,72.69088465917758,-69.9958356673708,5904,Fischer,3,50739.93209,50740.05223,3000.5,713.510009765625,867.4500122070309,,51106.75826,POLYGON J2000 72.71119600 -70.01164800 72.74074000 -70.01107400 72.74071690 -70.01093508 72.73906200 -70.00097900 72.73865608 -70.00098689 72.73863300 -70.00084800 72.70908300 -70.00142000 72.71076700 -70.01151700 72.71117283 -70.01150915 72.71119600 -70.01164800 POLYGON J2000 72.64310900 -69.99083600 72.67262600 -69.99027400 72.67098200 -69.98017800 72.67057658 -69.98018572 72.67055400 -69.98004700 72.64143636 -69.98059936 72.64103200 -69.98060700 72.64268100 -69.99070500 72.64308633 -69.99069732 72.64310900 -69.99083600,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05904_05_wfpc2_f814w_pc&size=ALL&format=jpeg&output_size=256,2004392485,2014772578,10128.6878652948,50.0,15.0
image,HST,WFPC2/PC,HST,F814W,OPTICAL,NGC1711,GLOBULAR CLUSTER;STELLAR CLUSTER,U2Y8010ET,72.74232028468,-70.01194483811999,5904,Fischer,3,50010.9495,50010.9495,0.5,713.510009765625,867.4500122070309,Primordial Mass Segregation and Main Sequence Age Spreads in Young LMC Clusters,50377.05316,POLYGON GSC1  72.73909827 -70.01185074  72.70952026 -70.01217250  72.70858101 -70.00206399  72.73815062 -70.00174429  72.73909827 -70.01185074,http://archive.stsci.edu/hst/previews/U2Y8/U2Y8010ET_256.jpg,2003611106,2012783216,10130.774189513,50.0,15.0
image,HST,WFPC2/PC,HST,F814W,OPTICAL,NGC1711,GLOBULAR CLUSTER;STELLAR CLUSTER,U2Y8010GT,72.74232028468,-70.01194483811999,5904,Fischer,3,50010.96061,50010.96061,0.5,713.510009765625,867.4500122070309,Primordial Mass Segregation and Main Sequence Age Spreads in Young LMC Clusters,50377.05955,POLYGON GSC1  72.73909827 -70.01185074  72.70952026 -70.01217250  72.70858101 -70.00206399  72.73815062 -70.00174429  72.73909827 -70.01185074,http://archive.stsci.edu/hst/previews/U2Y8/U2Y8010GT_256.jpg,2003611108,2012783218,10130.774189513,50.0,15.0
image,HST,WFPC2/PC,HST,F555W,OPTICAL,NGC1711,GLOBULAR CLUSTER;STELLAR CLUSTER,U2Y8010IT,72.74232028468,-70.01194483811999,5904,Fischer,3,50010.97242,50010.97242,0.5,472.260009765625,595.0999755859381,Primordial Mass Segregation and Main Sequence Age Spreads in Young LMC Clusters,50377.06609,POLYGON GSC1  72.73909827 -70.01185074  72.70952026 -70.01217250  72.70858101 -70.00206399  72.73815062 -70.00174429  72.73909827 -70.01185074,http://archive.stsci.edu/hst/previews/U2Y8/U2Y8010IT_256.jpg,2003611110,2012783220,10130.774189513,50.0,15.0
image,HST,WFPC2/PC,HLA,F555W,OPTICAL,NGC1711,,hst_05904_01_wfpc2_f555w_pc,72.690245909972,-69.9962369184806,5904,Fischer,3,50010.83006,50010.99117,36.0,472.260009765625,595.0999755859381,,50377.54878000001,POLYGON J2000 72.70814500 -70.00193300 72.70910000 -70.01204200 72.70950790 -70.01203755 72.70952100 -70.01217600 72.73909800 -70.01185100 72.73814900 -70.00174400 72.73774092 -70.00174849 72.73772800 -70.00161100 72.70855192 -70.00192860 72.70814500 -70.00193300 POLYGON J2000 72.67227145 -69.99042365 72.67136800 -69.98045500 72.67096153 -69.98045932 72.67094900 -69.98032100 72.64139400 -69.98063300 72.64231600 -69.99074200 72.64272338 -69.99073770 72.64273600 -69.99087600 72.67228400 -69.99056200 72.67227145 -69.99042365,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05904_01_wfpc2_f555w_pc&size=ALL&format=jpeg&output_size=256,2004392461,2014772554,10130.7745440769,50.0,15.0
image,HST,WFPC2/PC,HLA,F814W,OPTICAL,NGC1711,,hst_05904_01_wfpc2_f814w_pc,72.690245909972,-69.9962369184806,5904,Fischer,3,50010.84742,50011.00297,15.0,713.510009765625,867.4500122070309,,50377.55537,POLYGON J2000 72.70910000 -70.01204200 72.70950790 -70.01203755 72.70952100 -70.01217600 72.73909800 -70.01185100 72.73814900 -70.00174400 72.73774092 -70.00174849 72.73772800 -70.00161100 72.70855192 -70.00192860 72.70814500 -70.00193300 72.70910000 -70.01204200 POLYGON J2000 72.64139400 -69.98063300 72.64231600 -69.99074200 72.64272338 -69.99073770 72.64273600 -69.99087600 72.67228400 -69.99056200 72.67227145 -69.99042365 72.67136800 -69.98045500 72.67096153 -69.98045932 72.67094900 -69.98032100 72.64139400 -69.98063300,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05904_01_wfpc2_f814w_pc&size=ALL&format=jpeg&output_size=256,2004392463,2014772556,10130.7745440769,50.0,15.0
image,HST,WFPC2/PC,HST,F555W,OPTICAL,NGC1711,GLOBULAR CLUSTER;STELLAR CLUSTER,U2Y8010KT,72.74189962314,-70.01181103271999,5904,Fischer,3,50010.98561,50010.98561,0.5,472.260009765625,595.0999755859381,Primordial Mass Segregation and Main Sequence Age Spreads in Young LMC Clusters,50377.54547,POLYGON GSC1  72.73867763 -70.01171693  72.70909980 -70.01203861  72.70816077 -70.00193011  72.73773019 -70.00161048  72.73867763 -70.01171693,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05904_01_wfpc2_f555w_pc_11&size=ALL&format=jpeg&output_size=256,2003611112,2012783222,10131.2801542112,50.0,15.0
image,HST,WFPC2/PC,HST,F814W,OPTICAL,NGC1711,GLOBULAR CLUSTER;STELLAR CLUSTER,U2Y8010NT,72.74189962314,-70.01181103271999,5904,Fischer,3,50011.00297,50011.00297,0.5,713.510009765625,867.4500122070309,Primordial Mass Segregation and Main Sequence Age Spreads in Young LMC Clusters,50377.55537,POLYGON GSC1  72.73867763 -70.01171693  72.70909980 -70.01203861  72.70816077 -70.00193011  72.73773019 -70.00161048  72.73867763 -70.01171693,http://archive.stsci.edu/hst/previews/U2Y8/U2Y8010NT_256.jpg,2003611115,2012783225,10131.2801542112,50.0,15.0
image,HST,WFPC2/PC,HST,F814W,OPTICAL,NGC1711,GLOBULAR CLUSTER;STELLAR CLUSTER,U2Y80108T,72.67550290378,-69.99065733024,5904,Fischer,3,50010.88561000001,50010.88561000001,0.5,713.510009765625,867.4500122070309,Primordial Mass Segregation and Main Sequence Age Spreads in Young LMC Clusters,50377.52955,POLYGON GSC1  72.67228448 -69.99056203  72.64273564 -69.99087270  72.64182971 -69.98076385  72.67137015 -69.98045523  72.67228448 -69.99056203,http://archive.stsci.edu/hst/previews/U2Y8/U2Y80108T_256.jpg,2003611100,2012783210,10211.522236790799,50.0,15.0
image,HST,WFPC2/PC,HST,F555W,OPTICAL,NGC1711,GLOBULAR CLUSTER;STELLAR CLUSTER,U2Y8010AT,72.67550290378,-69.99065733024,5904,Fischer,3,50010.89742,50010.89742,0.5,472.260009765625,595.0999755859381,Primordial Mass Segregation and Main Sequence Age Spreads in Young LMC Clusters,50377.53596,POLYGON GSC1  72.67228448 -69.99056203  72.64273564 -69.99087270  72.64182971 -69.98076385  72.67137015 -69.98045523  72.67228448 -69.99056203,http://archive.stsci.edu/hst/previews/U2Y8/U2Y8010AT_256.jpg,2003611102,2012783212,10211.522236790799,50.0,15.0
image,HST,WFPC2/PC,HST,F555W,OPTICAL,NGC1711,GLOBULAR CLUSTER;STELLAR CLUSTER,U2Y8010CT,72.67550290378,-69.99065733024,5904,Fischer,3,50010.90435,50010.90447,10.0,472.260009765625,595.0999755859381,Primordial Mass Segregation and Main Sequence Age Spreads in Young LMC Clusters,50377.54229,POLYGON GSC1  72.67228448 -69.99056203  72.64273564 -69.99087270  72.64182971 -69.98076385  72.67137015 -69.98045523  72.67228448 -69.99056203,http://archive.stsci.edu/hst/previews/U2Y8/U2Y8010CT_256.jpg,2003611104,2012783214,10211.522236790799,50.0,15.0
image,HST,WFPC2/PC,HST,F555W,OPTICAL,NGC1711,GLOBULAR CLUSTER;STELLAR CLUSTER,U2Y80101T,72.67508310024,-69.99052336734,5904,Fischer,3,50010.83006,50010.83006,0.5,472.260009765625,595.0999755859381,Primordial Mass Segregation and Main Sequence Age Spreads in Young LMC Clusters,50376.94972,POLYGON GSC1  72.67186470 -69.99042806  72.64231605 -69.99073866  72.64141032 -69.98062981  72.67095058 -69.98032126  72.67186470 -69.99042806,http://archive.stsci.edu/hst/previews/U2Y8/U2Y80101T_256.jpg,2003611093,2012783203,10212.031979944499,50.0,15.0
image,HST,WFPC2/PC,HST,F555W,OPTICAL,NGC1711,GLOBULAR CLUSTER;STELLAR CLUSTER,U2Y80103T,72.67508310024,-69.99052336734,5904,Fischer,3,50010.84117,50010.84117,0.5,472.260009765625,595.0999755859381,Primordial Mass Segregation and Main Sequence Age Spreads in Young LMC Clusters,50376.95608,POLYGON GSC1  72.67186470 -69.99042806  72.64231605 -69.99073866  72.64141032 -69.98062981  72.67095058 -69.98032126  72.67186470 -69.99042806,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05904_01_wfpc2_f555w_pc_03&size=ALL&format=jpeg&output_size=256,2003611095,2012783205,10212.031979944499,50.0,15.0
image,HST,WFPC2/PC,HST,F814W,OPTICAL,NGC1711,GLOBULAR CLUSTER;STELLAR CLUSTER,U2Y80104T,72.67508310024,-69.99052336734,5904,Fischer,3,50010.84742,50010.84742,0.5,713.510009765625,867.4500122070309,Primordial Mass Segregation and Main Sequence Age Spreads in Young LMC Clusters,50376.95898,POLYGON GSC1  72.67186470 -69.99042806  72.64231605 -69.99073866  72.64141032 -69.98062981  72.67095058 -69.98032126  72.67186470 -69.99042806,http://archive.stsci.edu/hst/previews/U2Y8/U2Y80104T_256.jpg,2003611096,2012783206,10212.031979944499,50.0,15.0
image,HST,WFPC2/PC,HST,F814W,OPTICAL,NGC1711,GLOBULAR CLUSTER;STELLAR CLUSTER,U2Y80106T,72.67508310024,-69.99052336734,5904,Fischer,3,50010.85853,50010.85853,0.5,713.510009765625,867.4500122070309,Primordial Mass Segregation and Main Sequence Age Spreads in Young LMC Clusters,50377.52329,POLYGON GSC1  72.67186470 -69.99042806  72.64231605 -69.99073866  72.64141032 -69.98062981  72.67095058 -69.98032126  72.67186470 -69.99042806,http://archive.stsci.edu/hst/previews/U2Y8/U2Y80106T_256.jpg,2003611098,2012783208,10212.031979944499,50.0,15.0
image,HST,WFPC2/WFC,HLA,F814W,OPTICAL,NGC1786,,hst_05897_02_wfpc2_f814w_wf,74.7773533205005,-67.750052822306,5897,Bolte,3,50009.88075,50010.01663,4520.0,713.510009765625,867.4500122070309,,50376.82309,POLYGON J2000 74.72777500 -67.76866400 74.72780198 -67.76866571 74.72779300 -67.76868600 74.72781927 -67.76868767 74.72784900 -67.76869000 74.78552500 -67.77234500 74.78556201 -67.77226141 74.83802000 -67.77538600 74.84603953 -67.75609390 74.84654700 -67.75612300 74.84746813 -67.75382768 74.84749313 -67.75376538 74.85531300 -67.73426100 74.85528696 -67.73425951 74.85531200 -67.73419700 74.79752400 -67.73087300 74.79751552 -67.73089415 74.79748763 -67.73089254 74.79746100 -67.73089100 74.79300217 -67.74200183 74.77021000 -67.74060800 74.77020092 -67.74062936 74.77017356 -67.74062769 74.77014600 -67.74062600 74.76672714 -67.74866465 74.73752244 -67.74680987 74.73749300 -67.74680800 74.73748355 -67.74682940 74.73745820 -67.74682779 74.73743000 -67.74682600 74.72778426 -67.76864308 74.72777500 -67.76866400,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05897_02_wfpc2_f814w_wf&size=ALL&format=jpeg&output_size=256,2004392306,2014772399,10630.728398318,51.0,30.0
image,HST,WFPC2/WFC,HLA,F555W,OPTICAL,NGC1786,,hst_05897_02_wfpc2_f555w_wf,74.80071870573049,-67.7556448701157,5897,Bolte,3,50009.89117,50009.95552,3520.0,472.260009765625,595.0999755859381,,50376.76491000001,POLYGON J2000 74.84752137 -67.75376716 74.85535800 -67.73422100 74.85530363 -67.73421788 74.85531200 -67.73419700 74.79752400 -67.73087300 74.79305710 -67.74200519 74.77021000 -67.74060800 74.76678201 -67.74866813 74.73754903 -67.74681156 74.73749300 -67.74680800 74.72784700 -67.76862500 74.72790347 -67.76862859 74.72789386 -67.76864999 74.72788500 -67.76867000 74.78556100 -67.77232600 74.78557000 -67.77230500 74.78560728 -67.77222148 74.78559801 -67.77224241 74.83805600 -67.77536700 74.83806500 -67.77534600 74.84607580 -67.75607491 74.84658300 -67.75610400 74.84659200 -67.75608300 74.84751308 -67.75378780 74.84752137 -67.75376716,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05897_02_wfpc2_f555w_wf&size=ALL&format=jpeg&output_size=256,2004392304,2014772397,10630.7419283074,51.0,30.0
image,HST,WFPC2/WFC,HST,F555W,OPTICAL,NGC1786,GLOBULAR CLUSTER;STELLAR CLUSTER,U9YV0L01M,74.7729779875,-67.74397588803001,11218,Bond,3,54728.85367,54728.854020000006,30.0,472.260009765625,595.0999755859381,Snapshot Survey for Planetary Nebulae in Globular Clusters of the Local Group,55094.4548,POLYGON ICRS  74.68701620 -67.73829080  74.78379758 -67.71353822  74.84918834 -67.75015418  74.75233048 -67.77494874  74.68701620 -67.73829080,http://archive.stsci.edu/hst/previews/U9YV/U9YV0L01M_256.jpg,2003751804,2012882971,10684.298550429201,51.0,30.0
image,HST,WFPC2/WFC,HST,F555W,OPTICAL,NGC1786,GLOBULAR CLUSTER;STELLAR CLUSTER,U9YV0L03M,74.77246754085999,-67.74393847018001,11218,Bond,3,54728.862,54728.86235,30.0,472.260009765625,595.0999755859381,Snapshot Survey for Planetary Nebulae in Globular Clusters of the Local Group,55094.45501000001,POLYGON ICRS  74.68650602 -67.73825309  74.78328782 -67.71350084  74.84867763 -67.75011702  74.75181935 -67.77491125  74.68650602 -67.73825309,http://archive.stsci.edu/hst/previews/U9YV/U9YV0L03M_256.jpg,2003751806,2012882973,10684.8835180651,51.0,30.0
image,HST,WFPC2/WFC,HLA,F555W,OPTICAL,NGC1786,,hst_11218_0l_wfpc2_f555w_wf,74.7586752546991,-67.7448895679439,11218,Bond,3,54728.85367,54728.86235,60.0,472.260009765625,595.0999755859381,,55094.45501000001,POLYGON J2000 74.73546465 -67.72761719 74.75202562 -67.73679932 74.73281300 -67.74167400 74.73301741 -67.74178951 74.74481662 -67.74845491 74.72005400 -67.75465600 74.72025398 -67.75477058 74.75228100 -67.77310400 74.75259022 -67.77302660 74.75279200 -67.77314200 74.79777073 -67.76187154 74.80154400 -67.76092500 74.80142113 -67.76085472 74.84540300 -67.74959600 74.81652909 -67.73341538 74.81695500 -67.73330500 74.78400400 -67.71505100 74.78370191 -67.71512929 74.78349400 -67.71501400 74.73525700 -67.72750200 74.73546465 -67.72761719,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_11218_0l_wfpc2_f555w_wf&size=ALL&format=jpeg&output_size=256,2004542488,2014922581,10689.3576261756,51.0,30.0
image,HST,WFPC2/PC,HLA,F814W,OPTICAL,NGC1786,,hst_05897_02_wfpc2_f814w_pc,74.7777873376372,-67.7454990092489,5897,Bolte,3,50009.88075,50010.01663,4520.0,713.510009765625,867.4500122070309,,50376.82309,POLYGON J2000 74.76596400 -67.75065700 74.79234100 -67.75226800 74.79659300 -67.74228500 74.79656450 -67.74228326 74.79658235 -67.74224132 74.79659100 -67.74222100 74.77021000 -67.74060800 74.77020092 -67.74062936 74.77014600 -67.74062600 74.76589900 -67.75061100 74.76589006 -67.75063200 74.76591764 -67.75063369 74.76590900 -67.75065400 74.76596400 -67.75065700,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05897_02_wfpc2_f814w_pc&size=ALL&format=jpeg&output_size=256,2004392305,2014772398,10733.5650881686,51.0,30.0
image,HST,WFPC2/PC,HLA,F555W,OPTICAL,NGC1786,,hst_05897_02_wfpc2_f555w_pc,74.7780124255629,-67.7462232632271,5897,Bolte,3,50009.89117,50009.95552,3520.0,472.260009765625,595.0999755859381,,50376.76491000001,POLYGON J2000 74.79238600 -67.75222800 74.79663800 -67.74224500 74.79658223 -67.74224160 74.79659100 -67.74222100 74.77026478 -67.74061135 74.77021000 -67.74060800 74.76596300 -67.75059300 74.76601779 -67.75059635 74.76600991 -67.75061706 74.76600100 -67.75063800 74.79237800 -67.75224800 74.79238600 -67.75222800,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_05897_02_wfpc2_f555w_pc&size=ALL&format=jpeg&output_size=256,2004392303,2014772396,10733.5803432954,51.0,30.0
image,HST,WFPC2/PC,HLA,F555W,OPTICAL,NGC1786,,hst_11218_0l_wfpc2_f555w_pc,74.7454550451943,-67.7426355591424,11218,Bond,3,54728.85367,54728.86235,60.0,472.260009765625,595.0999755859381,,55094.45501000001,POLYGON J2000 74.75520825 -67.73615789 74.75500500 -67.73604300 74.73281300 -67.74167400 74.73301741 -67.74178951 74.74768400 -67.75007400 74.74799012 -67.74999633 74.74819500 -67.75011200 74.77038000 -67.74448000 74.75551500 -67.73608000 74.75520825 -67.73615789,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_11218_0l_wfpc2_f555w_pc&size=ALL&format=jpeg&output_size=256,2004542487,2014922580,10774.5591745052,51.0,30.0
image,HST,WFPC2/WFC,HLA,F606W,OPTICAL,ANY,,hst_08090_m2_wfpc2_f606w_wf,72.8346196267791,-68.2505468020957,8090,Casertano,3,51402.03834,51402.05409,1200.0,510.890014648438,661.1300048828131,,51402.50437,POLYGON J2000 72.89217300 -68.23660700 72.84244998 -68.23013375 72.84262200 -68.22994900 72.78622100 -68.22273200 72.76672600 -68.24365000 72.79544143 -68.24732907 72.78751800 -68.25558100 72.80827320 -68.25831420 72.79793000 -68.26888400 72.85405100 -68.27642000 72.87283218 -68.25721397 72.87440500 -68.25560400 72.87418955 -68.25557511 72.89217300 -68.23660700,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_08090_m2_wfpc2_f606w_wf&size=ALL&format=jpeg&output_size=256,2004441396,2014821489,11641.384763631699,54.0,17.0
image,HST,WFPC2/WFC,HLA,F606W,OPTICAL,LIST-1,,hst_09634_9h_wfpc2_f606w_wf,72.8455630391023,-68.2326375108741,9634,Rhoads,3,52489.98419,52489.98999,240.0,510.890014648438,661.1300048828131,,52490.37554,POLYGON J2000 72.81967000 -68.25334800 72.87870200 -68.25651800 72.88659618 -68.23630243 72.88725800 -68.23460600 72.88703083 -68.23459383 72.89427600 -68.21466900 72.84208627 -68.21206024 72.84215400 -68.21186600 72.78302300 -68.20903000 72.77536200 -68.23097600 72.80547003 -68.23242531 72.80222100 -68.24110100 72.82402012 -68.24222069 72.81967000 -68.25334800,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_09634_9h_wfpc2_f606w_wf&size=ALL&format=jpeg&output_size=256,2004483214,2014863307,11650.251931114099,54.0,17.0
image,HST,WFPC2/WFC,HLA,F814W,OPTICAL,LIST-1,,hst_09634_9h_wfpc2_f814w_wf,72.8455630391023,-68.2326375108741,9634,Rhoads,3,52490.00016,52490.00573,400.0,713.510009765625,867.4500122070309,,52490.37919,POLYGON J2000 72.89427600 -68.21466900 72.84208627 -68.21206024 72.84215400 -68.21186600 72.78302300 -68.20903000 72.77536200 -68.23097600 72.80547003 -68.23242531 72.80222100 -68.24110100 72.82402012 -68.24222069 72.81967000 -68.25334800 72.87870200 -68.25651800 72.88659618 -68.23630243 72.88725800 -68.23460600 72.88703083 -68.23459383 72.89427600 -68.21466900,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_09634_9h_wfpc2_f814w_wf&size=ALL&format=jpeg&output_size=256,2004483216,2014863309,11650.251931114099,54.0,17.0
image,HST,WFPC2/WFC,HLA,F606W,OPTICAL,ANY,,hst_09676_ak_wfpc2_f606w_wf,72.8455630391023,-68.2326375108741,9676,Rhoads,3,52490.05087,52490.068,1300.0,510.890014648438,661.1300048828131,,52490.41719,POLYGON J2000 72.88703083 -68.23459383 72.89427600 -68.21466900 72.84208627 -68.21206024 72.84215400 -68.21186600 72.78302300 -68.20903000 72.77536200 -68.23097600 72.80547003 -68.23242531 72.80222100 -68.24110100 72.82402012 -68.24222069 72.81967000 -68.25334800 72.87870200 -68.25651800 72.88659618 -68.23630243 72.88725800 -68.23460600 72.88703083 -68.23459383,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_09676_ak_wfpc2_f606w_wf&size=ALL&format=jpeg&output_size=256,2004483960,2014864053,11650.251931114099,54.0,17.0
image,HST,WFPC2/PC,HLA,F606W,OPTICAL,ANY,,hst_08090_m2_wfpc2_f606w_pc,72.80495084317809,-68.25250941245,8090,Casertano,3,51402.03834,51402.05409,1200.0,510.890014648438,661.1300048828131,,51402.50437,POLYGON J2000 72.81323400 -68.25896700 72.82237900 -68.24943600 72.79667000 -68.24604900 72.78751800 -68.25558100 72.81323400 -68.25896700,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_08090_m2_wfpc2_f606w_pc&size=ALL&format=jpeg&output_size=256,2004441395,2014821488,11720.381284879099,54.0,17.0
image,HST,WFPC2/PC,HLA,F606W,OPTICAL,LIST-1,,hst_09634_9h_wfpc2_f606w_pc,72.8176017560844,-68.2367846595571,9634,Rhoads,3,52489.98419,52489.98999,240.0,510.890014648438,661.1300048828131,,52490.37554,POLYGON J2000 72.83298100 -68.23246900 72.80597400 -68.23107900 72.80222100 -68.24110100 72.82923300 -68.24248800 72.83298100 -68.23246900,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_09634_9h_wfpc2_f606w_pc&size=ALL&format=jpeg&output_size=256,2004483213,2014863306,11732.8840448597,54.0,17.0
image,HST,WFPC2/PC,HLA,F814W,OPTICAL,LIST-1,,hst_09634_9h_wfpc2_f814w_pc,72.8176017560844,-68.2367846595571,9634,Rhoads,3,52490.00016,52490.00573,400.0,713.510009765625,867.4500122070309,,52490.37919,POLYGON J2000 72.80597400 -68.23107900 72.80222100 -68.24110100 72.82923300 -68.24248800 72.83298100 -68.23246900 72.80597400 -68.23107900,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_09634_9h_wfpc2_f814w_pc&size=ALL&format=jpeg&output_size=256,2004483215,2014863308,11732.8840448597,54.0,17.0
image,HST,WFPC2/PC,HLA,F606W,OPTICAL,ANY,,hst_09676_ak_wfpc2_f606w_pc,72.8176017560844,-68.2367846595571,9676,Rhoads,3,52490.05087,52490.068,1300.0,510.890014648438,661.1300048828131,,52490.41719,POLYGON J2000 72.83298100 -68.23246900 72.80597400 -68.23107900 72.80222100 -68.24110100 72.82923300 -68.24248800 72.83298100 -68.23246900,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_09676_ak_wfpc2_f606w_pc&size=ALL&format=jpeg&output_size=256,2004483959,2014864052,11732.8840448597,54.0,17.0
image,HST,WFPC2/WFC,HLA,F555W,OPTICAL,STAR-CLUS-053226-662815,,hst_11547_05_wfpc2_f555w_wf,83.11259654708641,-66.46532378392679,11547,Gouliermis,3,54668.79117,54668.8723,1900.0,472.260009765625,595.0999755859381,,55034.0091,POLYGON J2000 83.17771697 -66.48301937 83.17788800 -66.48300900 83.16959100 -66.46111700 83.16937898 -66.46112984 83.16136000 -66.44128200 83.11307749 -66.44439385 83.11299700 -66.44420100 83.10732082 -66.44458023 83.05837900 -66.44784100 83.05840760 -66.44790953 83.05823500 -66.44792100 83.06735300 -66.46974900 83.06752663 -66.46973747 83.09516549 -66.46789952 83.09857300 -66.47655200 83.11875927 -66.47528151 83.12297200 -66.48639800 83.12314206 -66.48638775 83.17774300 -66.48308800 83.17771697 -66.48301937,http://hla.stsci.edu/cgi-bin/fitscut.cgi?red=hst_11547_05_wfpc2_f555w_wf&size=ALL&format=jpeg&output_size=256,2004546403,2014926496,12142.946340773799,58.0,174.0
